ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
later,2,55809,9118757,title,2.54860384809822E-4,2.9442072721919626E-4,2.2064572160793763E-4,0.20817210068758385,0.41614746744045306,0.41614746744045306,0.20817210068758385,0.05712890625,0.2186107635498047
vrijheid,2,12047,2823436,title,7.891228875228331E-5,2.9442072721919626E-4,4.762885929170608E-5,1.8995573516808566,2.6279713389315624,2.6279713389315624,1.8995573516808566,3.37451171875,5.67491340637207
vrijbrief,2,167,15579,title,4.354178902839737E-7,2.9442072721919626E-4,6.602489832916839E-7,9.401262839716425,8.800653350555317,8.800653350555317,9.401262839716425,31.8427734375,29.411354064941406
ravage,2,631,46284,title,1.2935927616601475E-6,2.9442072721919626E-4,2.494713224293728E-6,7.830351919175458,6.882861448046819,6.882861448046819,7.830351919175458,25.57666015625,21.801414489746094
m.e,2,543,31157,title,8.70807831541034E-7,2.9442072721919626E-4,2.146797592379547E-6,8.401309143015501,7.099549255225009,7.099549255225009,8.401309143015501,27.8525390625,22.659868240356445
beschuldiging,2,2925,527943,title,1.4755493115745037E-5,2.9442072721919626E-4,1.1564241174420212E-5,4.3185552003995245,4.6701367336712405,4.6701367336712405,4.3185552003995245,11.79296875,13.135395050048828
trad,2,4385,1361145,title,3.8042678238049896E-5,2.9442072721919626E-4,1.7336477794814575E-5,2.9521885188132266,4.085996515697275,4.085996515697275,2.9521885188132266,6.78466796875,10.912591934204102
zingen,2,5171,869229,title,2.429410471491419E-5,2.9442072721919626E-4,2.0443996961684415E-5,3.599201068276388,3.8481300535459813,3.8481300535459813,3.599201068276388,9.10302734375,10.022216796875
voorlichtingsfilm,2,37,2324,title,6.495353854675877E-8,2.9442072721919626E-4,1.462827088730078E-7,12.14618349712085,10.974904277400421,10.974904277400421,12.14618349712085,42.81298828125,37.97947883605957
leidde,2,7035,805030,title,2.249980513610035E-5,2.9442072721919626E-4,2.7813482619502972E-5,3.709894828830537,3.404022934905475,3.404022934905475,3.709894828830537,9.51025390625,8.39048957824707
provenierswijk,2,203,3799,title,1.0617835324403466E-7,2.9442072721919626E-4,8.025781054383942E-7,11.437173853860353,8.519021725844192,8.519021725844192,11.437173853860353,39.97900390625,28.293701171875
gouden,2,16803,3160665,title,8.833751114926477E-5,2.9442072721919626E-4,6.643211776197703E-5,1.7367811496128578,2.1479264293608544,2.1479264293608544,1.7367811496128578,2.9072265625,4.123327255249023
woon,2,10215,639619,title,1.787672864532672E-5,2.9442072721919626E-4,4.0385888409129046E-5,4.041724581112337,2.8659560594087807,2.8659560594087807,4.041724581112337,10.74658203125,6.484832763671875
