ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
vreemd,1,7179,1342849,title,3.75313228416422E-5,4.697040864255519E-4,3.0243021699728255E-5,3.6455850991482883,3.9570779478652227,0.0,0.0,4.63623046875,5.214962005615234
deskundig,1,2773,239074,title,6.681885660295958E-6,4.697040864255519E-4,1.1681835795145069E-5,6.135353039229132,5.329413229085398,0.0,0.0,9.42626953125,7.845344543457031
rest,1,19797,1708529,title,4.7751723003337013E-5,4.697040864255519E-4,8.339895536836889E-5,3.298127449799006,2.4936509269897886,0.0,0.0,4.00439453125,2.6146392822265625
veertigduizend,1,325,24550,title,6.861486107241514E-7,4.697040864255519E-4,1.3691296911006662E-6,9.419015350832028,8.422349222209062,0.0,0.0,15.95703125,13.963979721069336
fluoridering,1,1095,8417,title,2.3524695953014998E-7,4.697040864255519E-4,4.612913882323783E-6,10.963360352922843,6.669929975636341,0.0,0.0,19.04296875,10.482179641723633
liberalisme,1,297,120526,title,3.3685844177653387E-6,4.697040864255519E-4,1.2511739023289166E-6,7.123465880710599,8.552326009324114,0.0,0.0,11.38330078125,14.222793579101562
lonken,1,73,11739,title,3.280936269364893E-7,4.697040864255519E-4,3.075275921549189E-7,10.483428859299496,10.57682057124486,0.0,0.0,18.08349609375,18.25116729736328
proloog,1,2455,58444,title,1.6334529289271814E-6,4.697040864255519E-4,1.034219505123734E-5,8.167683453516036,5.505137820922824,0.0,0.0,13.46044921875,8.188501358032227
aanvraag,1,10943,1235784,title,3.453896027515823E-5,4.697040864255519E-4,4.60996498760449E-5,3.765455585851038,3.348924446466821,0.0,0.0,4.85791015625,4.096088409423828
minder,1,62385,10275385,title,2.8718701191062255E-4,4.697040864255519E-4,2.628097100902002E-4,0.70976164062923,0.8377335648700033,0.0,0.0,0.29736328125,0.40464019775390625
