ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
analyses,6,659,44222,title,1.2359618681647014E-6,7.795244900610628E-4,2.7081998830854905E-6,9.30081630410716,8.169116314788626,21.116859337758,24.042261372212945,94.33056640625,80.70587539672852
verwacht,30,32953,4700407,title,1.3137180174696848E-4,0.0038976224503053138,1.3542232283356018E-4,4.890866801058987,4.847056872766059,23.78397778535541,23.998948310490263,209.96533203125,207.38997268676758
miljard,14,19291,838875,title,2.3445739951984624E-5,0.0018188904768091465,7.927751736661941E-5,6.277589053022629,4.52000308034558,17.209255975669276,23.901009579680636,135.93359375,87.94550895690918
estel,5,907,20912,title,5.844700508131753E-7,6.496037417175523E-4,3.7273707040342033E-6,10.118215126499315,7.4452578234343605,17.287353313912174,23.493767972333046,86.77099609375,60.07380485534668
miljoen,25,75823,3590097,title,1.0033971767474312E-4,0.0032480187085877615,3.115991498257832E-4,5.016595253439574,3.381796740234872,15.704577724699696,23.296346919279866,181.03369140625,103.96149444580078
mln,6,139,54689,title,1.5285043328673366E-6,7.795244900610628E-4,5.712288069027059E-7,8.994329896225464,10.414309897073169,26.920600554823345,23.25000550085803,90.6591796875,107.31096649169922
produktie,12,14489,626216,title,1.750212783760632E-5,0.0015590489801221255,5.954341139002378E-5,6.476992113468482,4.710580563663333,16.88725467735898,23.219773844251176,121.2373046875,79.76336669921875
voorspelt,7,901,110554,title,3.08987672138484E-6,9.094452384045733E-4,3.7027133454628634E-6,8.201293680183722,7.940260095319585,22.291128261013018,23.023942180303695,94.69677734375,90.97963523864746
hoger,15,22483,1196731,title,3.3447466927108936E-5,0.0019488112251526569,9.239523212657221E-5,5.86455358252093,4.398632131944403,17.184974509835037,22.91216923899327,133.43896484375,90.75530242919922
kappa,5,1979,27299,title,7.629804857091082E-7,6.496037417175523E-4,8.132818768780251E-6,9.733698068540264,6.319660666915372,14.673797652665405,22.60094701249449,82.9296875,48.937089920043945
cpn,9,6987,307257,title,8.587534162332814E-6,0.0011692867350915942,2.8713494056325223E-5,7.089169105628624,5.347756045585809,16.95198559051673,22.472134387384614,101.841796875,70.92733764648438
persschouw,3,25,753,title,2.104561726579576E-8,3.897622450305314E-4,1.0273899404724927E-7,14.176786903456614,11.889394780021954,18.84424488260466,22.469675622693533,76.38916015625,62.1846809387207
edo,7,1213,127259,title,3.556765215973311E-6,9.094452384045733E-4,4.984895991172534E-6,7.998277214965155,7.511279556012612,21.086827632522663,22.454002907413614,91.86572265625,85.02245330810547
