ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
publiceren,1,1693,99124,title,2.770419343764594E-6,3.759539832324523E-5,8.430694660357539E-6,3.7623798157808963,2.156832672529564,0.0,0.0,4.85205078125,2.074840545654297
tijdstip,1,4439,869333,title,2.4297011413713183E-5,3.759539832324523E-5,2.210505233155766E-5,0.6297772167817222,0.7661799371001123,0.0,0.0,0.23876953125,0.34345436096191406
onafhankelijke,1,2341,360409,title,1.0073080840834244E-5,3.759539832324523E-5,1.1657564205491435E-5,1.9000510892889402,1.6892897113131937,0.0,0.0,1.68798828125,1.3876228332519531
hoofdredacties,1,19,1924,title,5.377392778139581E-8,3.759539832324523E-5,9.461500209497534E-8,9.44943351800297,8.634271416981623,0.0,0.0,16.0166015625,14.316217422485352
dinsdagmorgen,1,1829,174769,title,4.884623484629295E-6,3.759539832324523E-5,9.107938885879468E-6,2.944236820715634,2.045359570676492,0.0,0.0,3.37744140625,1.9039306640625
omvang,1,5871,1156684,title,3.232819224630771E-5,3.759539832324523E-5,2.9236035647347378E-5,0.21776325089094684,0.362808389077248,0.0,0.0,0.03125,0.08403778076171875
massale,1,2405,241206,title,6.741472985675342E-6,3.759539832324523E-5,1.1976267370442931E-5,2.4794203326082176,1.6503777517678024,0.0,0.0,2.59033203125,1.3342723846435547
betuiging,1,99,84639,title,2.365577688923888E-6,3.759539832324523E-5,4.929939582843451E-7,3.9902916399460473,6.252842310345599,0.0,0.0,5.2763671875,9.644039154052734
sympathie,1,2135,804023,title,2.2471660465998548E-5,3.759539832324523E-5,1.0631738393303807E-5,0.7424493553955127,1.8221785759173557,0.0,0.0,0.3232421875,1.5746173858642578
stralen,1,1733,329827,title,9.218343699768418E-6,3.759539832324523E-5,8.629884138452224E-6,2.027976623128122,2.1231429912650377,0.0,0.0,1.8779296875,2.02276611328125
nieutoe,1,29,2262,title,6.322069887812751E-8,3.759539832324523E-5,1.4441237161864656E-7,9.215943387783188,8.024217935297635,0.0,0.0,15.55029296875,13.125381469726562
rytoer,1,7,1055,title,2.9486223393644793E-8,3.759539832324523E-5,3.485815866656986E-8,10.316299318178466,10.074844008367606,0.0,0.0,17.74755859375,17.070478439331055
juichen,1,1171,198939,title,5.560151465126352E-6,3.759539832324523E-5,5.831271971221901E-6,2.75735999751382,2.688673569923992,0.0,0.0,3.0556640625,2.938657760620117
statenzaal,1,171,12053,title,3.368696213872992E-7,3.759539832324523E-5,8.51535018854778E-7,6.802221943283154,5.46434641553931,0.0,0.0,10.74560546875,8.100667953491211
provinciaal,1,4509,687728,title,1.9221328381103835E-5,3.759539832324523E-5,2.2453633918223358E-5,0.9678480429925376,0.7436071357876859,0.0,0.0,0.52490234375,0.32506561279296875
vakantiefoto,1,39,1816,title,5.075543287474782E-8,3.759539832324523E-5,1.942097411423178E-7,9.532778114482092,7.596796711562959,0.0,0.0,16.18310546875,12.286865234375
terrasje,1,221,12208,title,3.4120172055887737E-7,3.759539832324523E-5,1.1005218664731342E-6,6.783787354938479,5.094296371033778,0.0,0.0,10.70849609375,7.381574630737305
zittend,1,1185,101730,title,2.8432545079009337E-6,3.759539832324523E-5,5.900988288555041E-6,3.72494093713906,2.6715275866395842,0.0,0.0,4.78173828125,2.9097328186035156
genietend,1,181,20679,title,5.779579275423514E-7,3.759539832324523E-5,9.013323883784493E-7,6.023447801073779,5.382353043342,0.0,0.0,9.20556640625,7.9409637451171875
verkoelende,1,23,9231,title,2.579974674376636E-7,3.759539832324523E-5,1.1453394990444383E-7,7.187055372718309,8.358636974368192,0.0,0.0,11.50732421875,13.779273986816406
charies,1,67,6702,title,1.873143783736563E-7,3.759539832324523E-5,3.3364237580859724E-7,7.648950630568539,6.8161097399674375,0.0,0.0,12.42626953125,10.751443862915039
gevoegd,1,1187,542603,title,1.5165225850295588E-5,3.759539832324523E-5,5.910947762459775E-6,1.3097891031717097,2.669094710783302,0.0,0.0,0.8984375,2.905630111694336
zesentwintigste,1,27,1545,title,4.3181246581214414E-8,3.759539832324523E-5,1.344528977139123E-7,9.765935478981273,8.127311428261738,0.0,0.0,16.64892578125,13.327201843261719
aanneemt,1,975,243882,title,6.81626458169562E-6,3.759539832324523E-5,4.855243528557945E-6,2.4635028450898844,2.9529405217882356,0.0,0.0,2.56396484375,3.3920421600341797
toejuichten,1,55,14138,title,3.9514334250175365E-7,3.759539832324523E-5,2.7388553238019176E-7,6.57203617521343,7.10083921690055,0.0,0.0,10.2880859375,11.31167221069336
